;age;gender;humanmade;concern;efficacy;income;edu3;openanswer;translation
722;1;1;0;0.25;0.3333333;70000;2;Nordpolen;Norðurpóll. 
723;5;1;0;0.25;0.3333333;437000;3;Noen som prøver å forsvare sin stilling i en jobb;Einhver sem reynir að verja stöðu sína í starfi 
724;7;2;1;0.5;0.3333333;300000;1;noe å tenke på for alle;eitthvað að hugsa um fyrir alla 
725;1;1;0;0.5;0.3333333;300000;2;Noe som skjer ;Eitthvað sem gerist 
726;4;1;0;0.0;0.3333333;430000;2;Noe som for tiden er populært å snakke om samt til å bruke som en 'legal unnskyldning' til å tillegge et produkt en ekstra avgift ;"Eitthvað sem er almennt vinsælt að tala um og til að nota sem ""lagaleg afsökun"" til að bæta við vöru aukagjaldi "
727;7;2;0;0.5;0.6666667;173916;1;Noe Overdrevet;Eitthvað ýktar 
728;5;2;1;0.5;0.3333333;495000;3;Noe må gjøres Vi er relativt gode i den vestlige verden Det er øst-europa asia afrika og syd-amerika som må begynne å jobbe med utslippene fra sin industri Vesten må bidra med teknologi ;Eitthvað verður að gera við erum tiltölulega góð í vestrænum heimi Það er Austur-Evrópu Asía Afríku og Suður-Ameríku sem verða að byrja að vinna með losun frá iðnaði Vestur verður að leggja fram tækni 
729;4;1;1;0.75;0.6666667;800;3;Noe må gjøres;Eitthvað þarf að gera 
730;3;1;0;0.0;0.3333333;300000;2;"Noe menneskeskapt noe naturlig Norge er en middels by i Verdensstatestikk men vi skal betale og begrense oss for å ""redde"" miljø Latterlig !";"Eitthvað tilbúið eitthvað náttúrulegt Noregur er miðlungs bær í heimsins State Stick en við munum borga og takmarka okkur að ""vista"" umhverfi fáránlegt! "
731;6;1;0;0.75;0.0;200000;0;noe menneskeskapt;eitthvað manmade. 
732;1;1;1;0.5;0.3333333;18000;2;Noe man er urolige for men man er ikke sikre på hvordan eventuelle endringer vil bli Jeg er for økt utvinning av olje og gass hvis og bare hvis dette kan erstatte energi som utvinnes fra kull som er mer forurensende Norge bør gå foran og dempe sine utslipp _Samtidig er det den samlede mengden utslipp for verden som teller derfor er olje og gass men aller helst fornybare energikilder å foretrekke fremfor kullkraft ;Eitthvað er órótt en maður er ekki viss um hvernig einhverjar breytingar verða að ég er of aukin útdráttur olíu og gas ef og aðeins ef þetta getur komið í stað orku sem náðst er úr kolum, sem er meira mengandi Noregur ætti að fara á undan og draga úr losun þeirra _Samptu er Það er heildarupphæð losunar fyrir heiminn sem telur því eru olía og gas en helst endurnýjanleg orkugjafa sem er æskilegt að kolorka 
733;5;2;0;0.75;0.0;128000;1;Noe kan være menneskeskapt men tror også at klimaet alltid har hatt endringer i seg ;Eitthvað getur verið tilbúið en trúðu einnig að loftslagið hafi alltaf haft breytingar á því 
734;6;1;1;0.75;0.3333333;750000;3;Noe kan være menneskeskapt men det er umulig å vite hvor mye fordi klimaet har i historisk perspektiv gjennomgått veldig store endringer Klimaendringer fant sted før det bodde mennesker på jorden ;Eitthvað getur verið tilbúið en það er ómögulegt að vita hversu mikið vegna þess að loftslagið hefur í sögulegu sjónarmiði gengið í gegnum mjög stórar breytingar á loftslagsbreytingum áttu sér stað áður en þú lifir fólki á jörðinni 
735;5;2;1;1.0;0.0;530000;2;"Noe jeg ikke like Føler meg hjelpeløs fordi ord og handlinger "" koker vekk i kålen"" ";"Eitthvað sem mér líkar ekki við hjálparvana vegna þess að orð og aðgerðir ""sjóða í burtu í hvítkálinu"" "
736;1;1;0;0.5;0.3333333;0;2;Noe helt naturlig som jorden har gjort i tusenvis av år men som blir forhastet av menneskenes påvirkning ;Eitthvað alveg eðlilegt þegar jörðin hefur gert í þúsundir ára en að vera skyndilega af mönnum áhrifum 
737;6;1;0;0.5;0.3333333;0;3;Noe har endret klimaet før i tiden også! Det nye er at menneskene nå - i større grad enn tidligere medvirker ;Eitthvað hefur breytt loftslaginu áður en stundum! Hin nýja er að fólk nú - í meira mæli en áður tekur þátt 
738;6;2;0;0.0;0.0;130;0;noe er menneskeskapt men det blir ikke tatt hensyn til solstormer forandring i univerdet og at nye planeter er kommet til og at det har vært klimaendringer før ;Eitthvað er tilbúið en það er ekki tekið tillit til þess að sól stormar breytast í alheiminum og að nýir plánetur hafi komið til og að það hafi verið loftslagsbreytingar áður 
739;2;2;1;0.75;0.3333333;570000;3;Never blame the climate Wear the apparels according to climate ;Aldrei ásaka loftslagið klæðast apparels samkvæmt loftslagi 
740;3;1;1;0.75;0.0;0;3;Neste gererasjon vil slite med at dagens generasjon ikke har gjort nok ;Næsta sönnun mun berjast um að kynslóð í dag hafi ekki gert nóg 
741;5;1;1;0.75;0.3333333;780000;3;Neste generasjon;Næsta kynslóð 
742;2;1;1;0.75;0.6666667;450000;3;Negativt: issmelting og økning av havnivå;Neikvætt: Ísbræðsla og hækkun á sjávarmáli 
743;5;1;0;0.0;0.3333333;650000;1;Negativt hysteri;Neikvæð hysteria. 
744;3;1;0;0.25;0.3333333;800000;3;Negativt globalt men ikke nødvendigvis lokalt Mye følelser på begge sider - som gjør det vanskelig å ha tillit til informasjonen man hører ;Neikvætt á heimsvísu en ekki endilega staðbundin tilfinning á báðum hliðum - sem gerir það erfitt að hafa traust á upplýsingunum sem heyrist 
745;5;1;0;0.5;0.0;1300000;3;Negativt;Neikvætt 
746;4;2;1;0.75;0.6666667;150000;2;Negative utsagn om klima Klima er i forandring og bør tas alvorlig Politikerne må ta dette på alvor og forutse hva som skjer på lang sikt om det ikke gjøres forebyggende tiltak ;Neikvæðar fullyrðingar um loftslagsmál eru að breytast og ætti að taka alvarlegar stjórnmálamenn verða að taka þetta alvarlega og spá fyrir um hvað gerist til lengri tíma litið ef ekki er gert ráðstafanir 
747;4;1;1;0.75;0.3333333;700000;3;negative konsekvenser for kloden;Neikvæðar afleiðingar fyrir heiminn 
748;3;1;0;0.75;0.3333333;1000000;2;Negative globale endringer i værsystemer på jorden;Neikvæðar alþjóðlegar breytingar á veðurkerfum á jörðinni 
749;3;1;1;0.25;0.3333333;525000;3;Negative endringer på lang sikt mht vær temperaturer og vind som vil skape problemer for menneskene Isen smelter og vannet stiger ;Neikvæðar breytingar á langtíma MHT veðurhita og vindar sem valda vandamálum fyrir fólkið sem ísinn bráðnar og vatnið rís upp 
750;3;2;1;0.75;0.3333333;700000;3;negative endringer i miljøet;Neikvæðar breytingar á umhverfinu 
751;3;2;1;0.5;0.3333333;405000;3;Negativ utvikling;Neikvæð þróun 
752;4;1;1;0.75;0.6666667;450000;3;Nedsmeltining av arktis og antarktis og Kina sin miljøpolitikk også klimakvoter som er de vestlige lands ran av u-land ;Bræðsla á norðurslóðum og Suðurskautinu og umhverfisstefnu Kína einnig loftslag kvóta sem eru rán Vesturlands í U-löndum 
753;6;1;1;0.75;0.3333333;500000;2;Nedsmelting stigende vannstand vind ;Melting hækkandi vatnsvindur 
754;7;1;1;0.75;0.3333333;300000;1;Nedsmelting i polområdene Høyere vannstand ;Melting í Polar svæðum hærra vatnsborð 
755;5;1;1;0.75;0.3333333;400000;0;Nedsmelting av polområda og meir vind og nedbør ;Meltdown Polomland og meira vindur og úrkoma 
756;4;2;0;0.0;0.3333333;150000;3;Nedsmelting av polene tyfoner orkaner kaldt i sør varmt i nord Miljøforurensende utslipp i form av fabrikkrøyk og andre avgasser;Meltdown Po-Poles Typometer fellibylur kalt í suðri heitt í norður umhverfisvænum losun í formi verksmiðju reykja og annarra útblásturslofts 
757;4;1;1;0.75;0.3333333;550000;1;Nedsmelting av polene Havet stiger Problemer for store deler av den lavtliggende verden Folkevandring ;Meltdown of the Poles Sea rís vandamál fyrir mikið af lágu lygi heimsins gönguferðir 
758;4;1;1;0.75;0.6666667;455000;2;nedsmelting av polene;Meltdown of the Poles 
759;2;1;1;0.75;0.3333333;560000;3;Nedsmelting av polarisen;Meltdown of the Polaris 
760;4;1;1;0.5;0.6666667;430000;2;Nedsmelting av po l områdene ;Meltdown af PO L sviðum 
761;6;1;0;0.75;0.6666667;309000;2;Nedsmelting av ismassene rundt polene ;Meltdown af íssmassunum í kringum stöngina 
762;3;2;1;0.5;0.3333333;448000;2;Nedsmelting av isbreer;Meltdown af jöklum 
763;5;2;1;1.0;0.3333333;170000;2;Nedsmelting av is i polområdene;Meltdown af ís í Polar svæðum 
764;6;2;1;1.0;0.3333333;0;3;Nedsmelting av is i polare strøk oppvarming av jorda store utslipp av klimagasser endring av livsbetingelser for alt liv ;Meltdown af ís í Polar kápu Upphitun jarðarinnar Stór losun gróðurhúsalofttegunda breytast á lífskjörum fyrir allt líf 
765;3;1;0;0.25;0.3333333;860000;3;Nedbørintensitet flom ras;Úrkoma þéttleiki flóð kyn 
766;6;1;0;0.0;0.0;350000;2;Nedbør temperatur;Úrkomu hitastig. 
767;5;2;1;0.5;0.3333333;145000;1;ned hogging av trær i Brasil Malaysia Cile og div andre land ;Niður hogging trjáa í Brasilíu Malasíu Cile og Div öðrum löndum 
768;3;1;0;0.0;0.0;8000000;3;naturlige variasjoner useriøse forskere ute etter penger :-) ikke alle ;Náttúruleg afbrigði fantur vísindamenn leita að peningum :-) ekki allir 
769;4;2;0;0.75;0.0;170000;2;naturlige variasjoner;Náttúruleg afbrigði 
770;2;1;0;0.0;0.0;512000;3;Naturlige variasjoner;Náttúruleg afbrigði 
771;1;1;0;0.25;0.0;292500;2;Naturlige endringer hovedsaklig forårsaket av solaktivitet! Menneskeskapt klimaendring er politisk propaganda som kun er skapt for å finne metoder å beskatte befolkningen mer og for å begrense eget oljebruk slik at vi har mer olje å selge til utlandet Jeg liker at vi kjemper for naturen og miljøet jeg tror det er viktigst for helse og frisk natur og turisme men skal vi redusere klimagasser må vi heller prioritere en mye bedre infrastruktur for å få transport raskere og sikrere fra A til B enn å fokusere på å bekjempe dette med skatter og avgifter Miljøavgifter er i hovedsak skadelig politikk for lavtlønnete og fattige vanlige folk Normale folk trenger bilen sin for å kjøre til og fra jobb Miljøavgifter er også dårlig for likestilling fordi flere og flere blir tvunget til tettsteder fordi kjøring blir dyrere enn å kunne ha friheten til å bo spredt ut i landet om de ønsker det Dette gjelder også for infrastrukturen Så mitt forslag for klimaendringer er at det mest moralske og beste for landet slik det er nå og fremover er å bygge ut en landsdekkende 4-8 felt motorvei av verdens høyeste standard Gjerne gå så langt at vi bygger bro eller tunnell over til Danmark ;Náttúrulegar breytingar aðallega af völdum sólarvirkni! Mannavöldum loftslagsbreytingum er pólitísk áróður sem er aðeins búið til til að finna aðferðir til að skattleggja íbúa meira og til að takmarka eigin olíu notkun þeirra þannig að við höfum meiri olíu til að selja erlendis. Mér líkar við að við berjast fyrir náttúrunni og umhverfið sem ég held að það sé Mikilvægast fyrir heilsu og ferskt eðli og ferðaþjónustu en við ættum að draga úr gróðurhúsalofttegundum verða frekar að forgangsraða miklu betri innviði til að fá flutning hraðar og öruggari frá A til B en áhersla á að berjast gegn þessu með sköttum og gjöldum. Umhverfisgjöld eru í raun skaðleg stefnur fyrir lág- Salat og fátækur algengt fólk Venjulegt fólk þarf bílinn sinn til að keyra til og frá umhverfisskatti Jobs eru einnig slæmar fyrir jafnrétti kynjanna vegna þess að fleiri og fleiri eru neydd til bæja vegna þess að akstur verður dýrari en að geta fengið frelsi til að vera dreifður í landinu Ef þeir vilja hvað þetta á við líka fyrir innviði svo tillögu mín fyrir loftslagsbreytingar er að mest siðferðileg og bestur fyrir landið eins og það er nú og í framtíðinni er að byggja upp landhlíf Nde 4-8 Field Freeway í hæsta staðal heimsins fer oft svo langt að við byggjum brú eða göng yfir til Danmerkur 
772;5;1;0;0.5;0.3333333;800000;3;Naturlig variasjon som følge av sykluser som jorden tidligere har vært inne i Noe menneskeskapt utslipp men ikke mye i forhold til det naturen slipper ut Siste vulkanutbrudd på Island slapp nok f eks ut mye mer CO2 enn enn all industri i Norge kunne vise til i den perioden utbruddet varte ;Náttúruleg breyting vegna lotna sem jörðin hefur áður verið í sumum mannavöldum losun en ekki mikið í tengslum við eðli losar síðast eldgos á Íslandi út nóg til dæmis miklu meira CO2 en allir iðnaður í Noregi gæti sýnt á því tímabili Útbreiðslu varði 
773;5;1;0;0.5;0.3333333;450000;2;naturlig utvikling;Náttúruleg þróun 
774;5;1;0;0.25;0.0;420000;2;Naturlig syklus som naturen styrer ;Natural hringrás sem náttúru eftirlit 
775;3;1;0;0.25;0.0;450000;3;Naturlig syklus;Náttúruleg hringrás 
776;2;1;0;0.0;0.3333333;500000;2;naturlig syklus;náttúruleg hringrás 
777;5;1;1;0.5;0.6666667;1100000;3;naturlig svingning eller menneskeskapt;Náttúruleg sveiflur eða tilbúin 
778;4;1;0;0.25;0.0;600000;3;Naturlig skjer hele tiden ;Gerast náttúrulega allan tímann 
779;2;1;0;0.0;0.6666667;0;1;NATURLIG og går i store sykluser;Náttúruleg og gangandi í stórum hringrásum 
780;6;2;0;0.5;0.0;300000;3;naturlig har skjedd i alle år variasjoner over år;Auðvitað hefur gerst á öllum árum breytingum í gegnum árin 
781;4;1;0;0.5;0.3333333;500000;2;naturlig forandringer p g a solen og planetenes gang;Náttúruleg breyting á g sól og jörðinni 
782;1;1;1;0.5;0.3333333;600000;2;Naturlig fenomen som skjer regelmessig over en lenger periode MEN som mennesker har vært med på å fremskynde ;Náttúruleg fyrirbæri sem gerist reglulega á lengri tíma en þar sem menn hafa tekið þátt í að hraða 
783;3;1;0;0.0;0.0;460000;2;naturlig endring ny istid på sikt;Náttúruleg breyting Ný ísöld í tíma 
784;3;1;0;0.25;0.0;350000;1;Naturlig;Náttúrulega 
785;5;1;0;0.25;0.3333333;450000;1;Naturlig;Náttúrulega 
786;2;1;0;0.5;0.3333333;360000;2;Naturlig;Náttúrulega 
787;5;1;0;0.5;0.6666667;350000;2;naturlig;náttúrulega 
788;4;1;0;0.25;0.0;500000;2;Naturlig;Náttúrulega 
789;2;2;1;0.75;0.6666667;430000;3;naturkatastrofer smeltende is ekstremvær ;Náttúruhamfarir bráðna ís Extreme Weather 
790;4;2;1;0.75;0.6666667;740000;3;Naturkatastrofer og tragedier;Náttúruhamfarir og harmleikir 
791;3;2;1;0.75;0.6666667;480000;3;Naturkatastrofer klimaflyktninger vannmangel krig død barn og barnebarn ;Náttúrulegar hörmungar Loftslag flóttamenn Vatnsskortur stríð dauða börn og barnabörn 
792;4;2;1;0.75;0.3333333;380000;3;Naturkatastrofer i andre deler av verden Overforbruk av ressurser i vår del av verden ;Náttúruhamfarir í öðrum heimshlutum sem eru ofnotkun auðlinda í heimshluta okkar 
793;3;1;1;0.75;0.3333333;710000;3;Naturkatastrofer Hetebølger Flommer ;Náttúruhamfarir hitabylgjur flóð 
794;4;2;1;0.75;0.3333333;500000;3;Naturkatastrofer forurensing;Náttúruhamfarir mengun 
795;7;2;1;1.0;0.3333333;248095;2;naturkatastrofer flom mye nedbør mildere vintre snøsmelting polene smelter jordskjelv ;Náttúrulegar hörmungar Flóð Mikið úrkomu Miler Winters Snow Melting Poles Melt Jarðskjálftar 
796;1;2;1;0.5;0.3333333;40000;2;Naturkatastrofer ;Náttúruhamfarir 
797;5;2;1;1.0;0.6666667;400000;1;Naturkatastrofer;Náttúruhamfarir 
798;5;2;0;0.25;0.0;300000;3;naturkatastrofer;náttúruhamfarir 
799;2;2;1;0.75;0.6666667;550000;3;Naturkatastrofer;Náttúruhamfarir 
800;6;2;1;0.75;0.6666667;0;1;Naturkatastrofer;Náttúruhamfarir 
801;3;1;1;0.5;0.0;900000;3;Naturkatastrofer;Náttúruhamfarir 
802;5;2;1;1.0;0.6666667;200000;2;Naturkatastrofer;Náttúruhamfarir 
803;5;2;1;0.5;0.3333333;0;3;naturkatastrofer;náttúruhamfarir 
804;5;1;1;0.75;0.6666667;800000;3;Naturkatastrofer;Náttúruhamfarir 
805;5;1;1;1.0;0.3333333;650000;3;Naturkatastrofer;Náttúruhamfarir 
806;2;1;1;1.0;0.3333333;320000;1;Naturkatastrofer;Náttúruhamfarir 
807;3;2;1;0.75;0.3333333;408000;3;Naturkatastrofer;Náttúruhamfarir 
808;3;2;0;0.75;0.3333333;450000;3;Naturkatastrofer;Náttúruhamfarir 
809;5;1;1;0.5;0.0;900000;3;Naturkatastrofer;Náttúruhamfarir 
810;7;2;1;0.75;0.6666667;178500;2;Naturkatastrofer;Náttúruhamfarir 
811;2;2;0;0.5;0.3333333;360000;3;naturkatastrofer;náttúruhamfarir 
812;5;2;1;0.5;0.0;450000;3;naturkatastrofer;náttúruhamfarir 
813;3;2;1;0.5;0.3333333;362000;2;Naturkatastrofer;Náttúruhamfarir 
814;1;2;1;0.5;0.6666667;60000;2;Naturkatastrofer;Náttúruhamfarir 
815;5;2;0;0.5;0.3333333;250000;3;naturkatastrofe;náttúruhamfarir 
816;4;2;1;0.75;0.3333333;460000;3;Naturkatastrofe;Náttúruhamfarir 
817;4;2;1;0.75;0.3333333;350000;2;naturkatastrofe;náttúruhamfarir 
818;6;1;1;1.0;0.6666667;350000;2;Naturkatastofe;Náttúruleg kalksteinn 
819;2;1;0;0.25;0.3333333;550000;2;naturens gang det mennesker utgjør har liten betydning i det store bilde men er en faktor som kansje i verstefall kan fremskynde klimaendringer men de kommer uansett som det beviselig har gjort i mange hundretusen år før menneske reiste seg på 2 bein;Tími náttúrunnar Fólkið gerir lítið mikilvægi í stóru myndinni en er þáttur sem getur gjöld í versta falli getur flýtt fyrir loftslagsbreytingum en þeir koma engu að síður eins og það er sannað að hafa gert í mörg hundruð þúsund árum áður en manneskjur stóð á 2 fótum 
820;5;1;0;0.25;0.0;390000;2;Naturens gang;Tími náttúrunnar 
821;1;2;0;0.25;0.0;0;2;Naturen sin gang vi mennesker bare skynder prosessen med vårt utslipp av avgasser men det har vært istid på hele kloden før og det vil skje igjen!;Náttúran er það sem við mönnum að drífa bara ferlið með losun okkar af útblæstri en það hefur verið ísöld á öllum heimshornum áður og það mun gerast aftur! 
822;5;2;0;0.25;0.3333333;260000;0;Naturen ordner opp sjølv;Náttúran skipuleggur upp sjálf 
823;6;1;0;0.5;0.3333333;300000;2;Naturen har aldri vært stabil ;Náttúran hefur aldrei verið stöðug 
824;1;1;0;0.0;0.0;70000;2;Naturen gjør sin gang vi kan gjøre noe men menneskeheten kan neppe styre naturen ;Náttúran gerir það sinn tíma sem við getum gert eitthvað en mannkynið getur varla stjórnað náttúrunni 
825;5;1;0;0.25;0.3333333;500000;2;naturen er i forandring hele tiden;Náttúran er að breytast allan tímann 
826;2;2;1;1.0;0.6666667;255000;2;natur katastrofer;náttúruhamfarir 
827;3;2;1;0.75;0.6666667;0;2;natur katastrofer;náttúruhamfarir 
828;4;2;1;0.75;0.0;400000;2;Natur katastrofene som skjer over verden;Eðli hörmungar fara yfir heiminn 
829;3;1;1;0.75;0.3333333;0;3;natur;nature 
830;1;1;0;0.5;0.6666667;140000;2;nasjonalt tiltak;National Action. 
831;5;1;1;0.5;0.0;1000000;3;Månelandingsfjasko;Moonlandfjasko. 
832;4;1;1;0.75;0.6666667;980000;3;Må løse dette problemet teknisk ikke av politikere ;Verður að leysa þetta vandamál tæknilega ekki af stjórnmálamönnum 
