;age;gender;humanmade;concern;efficacy;income;edu3;openanswer;translation
783;3;1;0;0.0;0.0;460000;2;naturlig endring ny istid på sikt;natural change new Ice Age in the long term
784;3;1;0;0.25;0.0;350000;1;Naturlig;Natural
785;5;1;0;0.25;0.3333333;450000;1;Naturlig;Natural
786;2;1;0;0.5;0.3333333;360000;2;Naturlig;Natural
787;5;1;0;0.5;0.6666667;350000;2;naturlig;natural
788;4;1;0;0.25;0.0;500000;2;Naturlig;Natural
789;2;2;1;0.75;0.6666667;430000;3;naturkatastrofer smeltende is ekstremvær;natural melt ice extreme weather
790;4;2;1;0.75;0.6666667;740000;3;Naturkatastrofer og tragedier;Natural and
791;3;2;1;0.75;0.6666667;480000;3;Naturkatastrofer klimaflyktninger vannmangel krig død barn og barnebarn;Natural climate water war dead and
792;4;2;1;0.75;0.3333333;380000;3;Naturkatastrofer i andre deler av verden Overforbruk av ressurser i vår del av verden;Natural in other part of the world Overuse of in our part of the world
793;3;1;1;0.75;0.3333333;710000;3;Naturkatastrofer Hetebølger Flommer;Natural Heat wave
794;4;2;1;0.75;0.3333333;500000;3;Naturkatastrofer forurensing;Natural Pollution
795;7;2;1;1.0;0.3333333;248095;2;naturkatastrofer flom mye nedbør mildere vintre snøsmelting polene smelter jordskjelv;natural flood much precipitation milder winter pole melt earthquake
796;1;2;1;0.5;0.3333333;40000;2;Naturkatastrofer;natural
797;5;2;1;1.0;0.6666667;400000;1;Naturkatastrofer;natural
798;5;2;0;0.25;0.0;300000;3;naturkatastrofer;natural
799;2;2;1;0.75;0.6666667;550000;3;Naturkatastrofer;natural
800;6;2;1;0.75;0.6666667;0;1;Naturkatastrofer;natural
801;3;1;1;0.5;0.0;900000;3;Naturkatastrofer;natural
802;5;2;1;1.0;0.6666667;200000;2;Naturkatastrofer;natural
803;5;2;1;0.5;0.3333333;0;3;naturkatastrofer;natural
804;5;1;1;0.75;0.6666667;800000;3;Naturkatastrofer;natural
805;5;1;1;1.0;0.3333333;650000;3;Naturkatastrofer;natural
806;2;1;1;1.0;0.3333333;320000;1;Naturkatastrofer;natural
807;3;2;1;0.75;0.3333333;408000;3;Naturkatastrofer;natural
808;3;2;0;0.75;0.3333333;450000;3;Naturkatastrofer;natural
809;5;1;1;0.5;0.0;900000;3;Naturkatastrofer;natural
810;7;2;1;0.75;0.6666667;178500;2;Naturkatastrofer;natural
811;2;2;0;0.5;0.3333333;360000;3;naturkatastrofer;natural
812;5;2;1;0.5;0.0;450000;3;naturkatastrofer;natural
813;3;2;1;0.5;0.3333333;362000;2;Naturkatastrofer;natural
814;1;2;1;0.5;0.6666667;60000;2;Naturkatastrofer;natural
815;5;2;0;0.5;0.3333333;250000;3;naturkatastrofe;natural disaster
816;4;2;1;0.75;0.3333333;460000;3;Naturkatastrofe;natural disaster
817;4;2;1;0.75;0.3333333;350000;2;naturkatastrofe;natural disaster
818;6;1;1;1.0;0.6666667;350000;2;Naturkatastofe;
819;2;1;0;0.25;0.3333333;550000;2;naturens gang det mennesker utgjør har liten betydning i det store bilde men er en faktor som kansje i verstefall kan fremskynde klimaendringer men de kommer uansett som det beviselig har gjort i mange hundretusen år før menneske reiste seg på 2 bein;of nature that pose little significance in the big picture but be a factor that maybe at worst may accelerate climate change but they come anyway as it demonstrably have do for one hundred thousand before man stand up on two
820;5;1;0;0.25;0.0;390000;2;Naturens gang;Nature's time
821;1;2;0;0.25;0.0;0;2;Naturen sin gang vi mennesker bare skynder prosessen med vårt utslipp av avgasser men det har vært istid på hele kloden før og det vil skje igjen!;Nature's time we only hasten the process of our of gas but there have be ice age on the planet before and it will happen again!
822;5;2;0;0.25;0.3333333;260000;0;Naturen ordner opp sjølv;Nature arrange up self
823;6;1;0;0.5;0.3333333;300000;2;Naturen har aldri vært stabil;Nature have never be stable
824;1;1;0;0.0;0.0;70000;2;Naturen gjør sin gang vi kan gjøre noe men menneskeheten kan neppe styre naturen;Nature make its course we can not do anything but mankind can hardly control nature
825;5;1;0;0.25;0.3333333;500000;2;naturen er i forandring hele tiden;nature be change all the time
826;2;2;1;1.0;0.6666667;255000;2;natur katastrofer;natural
827;3;2;1;0.75;0.6666667;0;2;natur katastrofer;natural
828;4;2;1;0.75;0.0;400000;2;Natur katastrofene som skjer over verden;Natural happen all over the world
829;3;1;1;0.75;0.3333333;0;3;natur;nature
830;1;1;0;0.5;0.6666667;140000;2;nasjonalt tiltak;national measure
831;5;1;1;0.5;0.0;1000000;3;Månelandingsfjasko;
832;4;1;1;0.75;0.6666667;980000;3;Må løse dette problemet teknisk ikke av politikere;Must solve this problem technically not by
833;5;1;1;1.0;0.6666667;430000;2;Mykje meir ekstremvær forurensing av luft og vatn og nedsmelting av polane;Much more extreme pollution of air and and melt of
834;3;1;0;0.5;0.3333333;353000;2;mye vind regn milde vintre;windy rainy mild winter
835;2;1;1;0.75;0.3333333;150000;3;mye vatn;much
836;4;2;1;0.75;0.3333333;640000;3;mye vann;much water
837;5;1;0;0.25;0.0;250000;3;mye uvitenhet;much ignorance
838;5;2;1;0.75;0.6666667;260000;1;Mye utfordrende vær (vind-regn);Much challenge weather (wind-rain)
839;2;2;1;0.25;0.3333333;160000;2;Mye styr over dette klima Norge har kun olje som siker inntekt så det trenger vi videre ellers går norge konkurs!;Much fuss over this climate have only oil that income so we need further otherwise go bankrupt Norway!
840;5;2;0;0.75;0.3333333;1000000;3;Mye snakk men lite synlig handling;A lot of talk but little visible action
841;4;1;1;0.75;0.6666667;550000;2;Mye regn Varmere sommere Mer ekstrem vær;Much rain Warmer summer more extreme weather
842;2;1;0;0.5;0.3333333;550000;2;Mye regn og vind varmere vintervær;A lot of rain and wind warmer winter
843;4;1;0;0.5;0.3333333;0;2;Mye regn og vind;A lot of rain and wind
844;5;1;1;0.5;0.3333333;1200000;3;Mye regn og vind;A lot of rain and wind
845;4;2;0;0.5;0.3333333;270000;1;Mye regn og vind;A lot of rain and wind
846;5;2;1;0.5;0.3333333;384000;2;mye regn og høyere temperatur på jorden;heavy rain and higher on earth
847;6;2;1;0.75;0.6666667;300000;2;Mye regn og ekstremvær Sykdommer i forbindelse med utslipp Fiskedød;A lot of rain and extreme associate with Fish death
848;3;1;1;0.5;0.3333333;480000;2;Mye rart vær!!;Much strange weather !!
849;3;1;1;0.75;0.3333333;450000;2;Mye prat og lite handling Kapitalismen som styrer dette Billigere å kjøpe nytt enn å reparere brukt Må ta mere vare på det man har Flinkere til gjenbruk;Much talk and little action Capitalism that govern this to buy new than to repair use Must take more care of what you have Better at reuse
850;4;2;1;0.75;0.3333333;200000;2;Mye prat men ikke fullt så mye handling av myndigheter;Much talk but not so much action by
851;3;1;1;0.25;0.6666667;800000;3;mye prat lite handling Blir en smule bekymret når en ser og hører hva som skjer i andre deler av verden Vi alle kan bidra til et grønnere samfun og bærekraftig liv alle munner små bidrar;much talk little action Becomes a bite worry when one see and hear what be happen in other part of the world, we can all contribute to a greener and sustainable life all mouth little help
852;6;2;0;0.5;0.0;407000;2;mye nedbør varmere vintre ekstremvær;heavy precipitation warmer winter extreme weather
853;6;1;1;0.75;0.3333333;300000;3;Mye nedbør sterke vinder og noe temperaturstigning;Heavy rainfall strong wind and any temperature rise
854;5;2;1;1.0;0.6666667;350000;3;mye nedbør og ras;heavy precipitation and
855;6;2;1;0.75;0.3333333;145000;2;Mye nedbør i form av regn sterk vind milde vintre oversvømmelser ras;Heavy rainfall in the form of rain strong wind mild winter flood
856;6;2;0;0.5;0.3333333;386000;2;Mye mer vind mer nedbør som utløser ras;Much more wind more rain trigger landslide
857;5;1;1;0.75;0.3333333;200000;1;Mye forurensning pga stor bilpark Bør få en langt bedre infrastruktur og bruke mye mer penger på jernbane Bygge parkeringsplasser i utkanten av de store byene med rimelig døgnavgift Med bedre offentlig/kommunal kommunikasjon (T-bane trikk og buss) så kunne vi fått mindre bilbruk i byene og derav mindre utslipp;Much pollution because large fleet should get a far better infrastructure and spend much more money on the train Building park lot on the of the big with reasonable day fee With better public / municipal (underground tram and bus) so we could become less car use in and hence lower
858;5;2;0;0.5;0.6666667;350000;2;Mye ekstremvær;extreme weather
859;2;2;1;1.0;0.3333333;130000;2;mye Co2 utslipp;much Co2
860;3;2;1;0.75;0.3333333;410000;3;Mye arbeid;Much work
861;1;1;1;0.25;0.6666667;0;2;muligheter;
862;5;1;0;0.0;0.3333333;170000;3;Mulig og kanskje sannsynlig Men noe Norge bør engasjere seg lite i internasjonalt;Possible and perhaps probable But something should engage little in international
863;6;1;0;0.5;0.0;600000;3;Mulig;Possible
864;3;2;0;0.25;0.3333333;0;2;mulig;possible
865;6;1;1;0.75;0.3333333;300000;2;Motstridende meninger;Conflicting
866;5;1;1;0.5;0.3333333;650000;2;Moteord og Rasmus Hansson som skremmer!;A and scares!
867;5;1;0;0.5;0.3333333;750000;2;Motefenomen;
868;5;2;1;0.5;0.6666667;200000;2;Misstilitt til systemet i verdensomspennende målestokk Hva vi gjør hjelper ikke om ikke de samme avtaler gjøres i eksempelvis Kina og klarer man det tenker nå jeg Men et sted må man jo begynne;system in scale What we do do not help if not the same make in like China and do you manage it think now I But somewhere You need to start
869;3;1;1;0.75;0.6666667;320000;2;Misbruk penger;misuse of money
870;1;2;1;0.5;0.6666667;50000;2;Mindre snø på Nord-Polen fordi gjennomsnittstemperaturen stiger;Less snow on the North Pole because the average temperature rise
871;4;1;0;0.25;0.3333333;400000;2;Mindre snø og is;Less snow and ice
872;4;2;1;0.5;0.0;490000;3;mindre snø (det er trist) flere ras flere stormer og mer regn Varmere sommere men det er ikke ønskelig!;less snow (it's sad) more more storm and more rain Warmer summer but it be not desirable!
873;4;1;1;0.5;0.6666667;540000;2;Mindre i Norge mer i resten av verden;Less in more in the rest of the world
874;2;2;1;0.75;0.3333333;430000;3;Mindre gassutslipp og bedre luft;Less gas and improve air
875;5;2;1;0.75;0.3333333;500000;3;Mindre CO2 utslipp;Less CO2
876;5;2;1;0.75;0.6666667;140000;3;Mindre bilbruk;less car use
877;4;2;1;1.0;0.3333333;1500000;3;Min første tanke er oppgitthet hvordan skal vi få snudd holdningene til miljøet i tide ? Mye av roblemet ligger i vårt enorme unødvendige forbruk I tillegg kommer det stadig nye produkter på markede som f eks engangskluter for det ene og det andre som forsøpler og er lite nedbrytningsbare Men jeg tror svaret ligger i utdanning Trenden ser ut til at utdannede mennesker er mere bevisste i sin livsstil;My first think be despair How do we get turn around to the environment in time? Much of locate in our enormous unnecessary consumption In addition, there be always new on the mart as disposable for the one and the who litter and little breakdown just But I think the answer lie in education trend appear that educate people be more conscious of their
878;2;1;1;0.75;0.3333333;140000;2;miljøutslipp smelting av polisen vannet stiger;melt polar ice water rise
879;2;2;1;0.75;0.3333333;800000;3;Miljøtrussel;environmental Threat
880;1;2;0;0.5;0.3333333;0;2;miljøpolitikk;environmental policy
881;4;1;1;0.5;0.3333333;420000;2;Miljøkatastrofe;environmental Disaster
882;3;1;0;0.5;1.0;450000;3;miljøendringer;environmental change
883;5;2;1;0.75;1.0;0;3;Miljø og sikkerhet;Environment and safety
884;1;2;1;0.75;0.6666667;398000;3;miljø - co2 utslipp;Environment - CO2
885;2;1;1;0.5;1.0;500000;3;Miljö;Environment
886;2;1;0;0.5;0.0;450000;3;Miljø;Environment
887;5;1;1;0.75;0.3333333;350000;2;miljø;environment
888;4;2;0;0.5;0.6666667;520000;3;Miljø;Environment
889;4;2;1;0.5;0.3333333;520000;2;mildere vintre våtere somre;milder winter wetter summer
890;3;1;1;0.5;0.3333333;1000000;3;mildere vintre mer turbulente værforhold;milder winter more turbulent weather condition
891;2;2;1;0.75;0.3333333;408000;3;mildere vinterer;milder winter
892;5;1;1;0.5;0.3333333;600000;3;Mildere vintere og mer ekstremvær med flom og vind;Milder winter and more extreme flood and wind
893;4;2;1;0.25;0.6666667;540000;3;"Mildere og ""mere"" vær";"Milder and ""more"" be"
894;5;1;1;1.0;0.6666667;450000;3;mest skapt av mennesker store katastrofer is som smelter orkaner mennesker på flukt hungersnød Vi kan snu utviklinga;most create by human major melt ice people flee famine, we can turn development
895;3;2;1;1.0;0.3333333;400000;3;Merr nedbør og ekstremvær;precipitation and extreme weather
896;4;1;0;0.5;0.3333333;240000;1;mere uver;mere
897;6;1;0;0.5;0.3333333;790000;2;Mere ustabilt vær;More unstable weather
898;5;1;0;0.5;0.6666667;1300000;3;Mere skatt og mindre aktivitet Store fag/forskermøter som bidrar med klimagasser så det holder !;Mere tax and less activity Major subject / researcher meet that contribute greenhouse gas as it keeps!
899;6;2;0;0.5;0.3333333;200000;2;Mere regn og mildere om vinteren;More rain and milder winter
900;6;1;1;0.75;0.0;550000;3;Mere nedbør;more rainfall
901;6;1;0;0.0;0.3333333;400000;3;Mere konsentrert og sterkere uvær solstormene påvirker oss;More concentrate and storm solar storm affect us
902;4;2;1;1.0;0.6666667;200000;3;Mere fare for ekstremvær;Chart danger of extreme
903;5;2;1;0.75;0.6666667;367000;3;mere ekstremvær som fører til flere å større ødeleggelser høyere temperaturer som fører til b l a issmelting-og økologiske forandringer på kloden vår;more extreme lead to several to greater destruction higher lead to b l a melt ice and organic change in the Earth
904;5;2;1;0.75;0.3333333;600000;3;Mere ekstremvær flom og ras;More extreme flood and
905;6;1;1;0.5;0.3333333;0;0;mere ekstremvær !;more extreme weather!
906;6;2;1;0.5;0.3333333;200000;1;mere ekstremvær;more extreme
907;5;1;0;0.25;0.3333333;600000;2;Mer vær sterkere vind mer regn;More weather wind more rain
908;4;2;0;0.5;0.6666667;260000;2;Mer vær av alle slag;More weather of all
909;2;1;1;0.75;0.3333333;750000;2;Mer vær;more weather
